#tm, #states, #transitions, steps, time(s), memory(MB)
2, 16, 256, 100, 0.042760893, 2.8868484497070312
3, 64, 4096, 100, 0.128986726, 3.7115097045898438
4, 256, 65536, 100, 0.68319416, 34.21730041503906
5, 1024, 1048576, 100, 3.739228782, 83.57962036132812
6, 4096, 16777216, 100, 13.94727836, 303.94261932373047
7, 16384, 268435456, 100, 65.980854056, 432.7118453979492
