#tm, #states, #transitions, steps, time(s), memory(MB)
2, 16, 256, 100, 0.043700072, 2.0805282592773438
3, 64, 4096, 100, 0.170082928, 10.251106262207031
4, 256, 65536, 100, 0.773045071, 8.506324768066406
5, 1024, 1048576, 100, 3.502091037, 17.602867126464844
6, 4096, 16777216, 100, 13.457597649, 89.9603042602539
7, 16384, 268435456, 100, 62.370586963, 243.34272003173828
