#tm, #states, #transitions, steps, time(s), memory(MB)
4, 256, 65536, 1240, 6.18176115, 25.93042755126953
4, 256, 65536, 1250, 6.229632794, 34.93042755126953
4, 256, 65536, 1260, 6.277012806, 5.9094085693359375
4, 256, 65536, 1270, 6.324676103, 14.909408569335938
4, 256, 65536, 1280, 6.371199248, 23.909408569335938
4, 256, 65536, 1290, 6.419149084, 32.90940856933594
4, 256, 65536, 1300, 6.466651638, 3.9034576416015625
4, 256, 65536, 1310, 6.514281194, 12.903457641601562
4, 256, 65536, 1320, 6.56132068, 22.401504516601562
4, 256, 65536, 1330, 6.608888621, 31.401504516601562
4, 256, 65536, 1340, 6.65719876, 2.40802001953125
4, 256, 65536, 1350, 6.704493847, 11.40802001953125
4, 256, 65536, 1360, 6.752040707, 20.40802001953125
4, 256, 65536, 1370, 6.799097114, 29.40802001953125
4, 256, 65536, 1380, 6.846682311, 38.40802001953125
4, 256, 65536, 1390, 6.893851817, 9.389755249023438
4, 256, 65536, 1400, 6.941777085, 18.389755249023438
4, 256, 65536, 1410, 6.98824042, 27.389755249023438
4, 256, 65536, 1420, 7.036459276, 36.89170837402344
4, 256, 65536, 1430, 7.08456305, 7.8853759765625
4, 256, 65536, 1440, 7.132829469, 16.8853759765625
4, 256, 65536, 1450, 7.179466691, 25.8853759765625
4, 256, 65536, 1460, 7.227503405, 34.8853759765625
4, 256, 65536, 1470, 7.274740764, 5.870094299316406
4, 256, 65536, 1480, 7.322784539, 14.870094299316406
4, 256, 65536, 1490, 7.369433052, 23.870094299316406
4, 256, 65536, 1500, 7.417213612, 32.870094299316406
4, 256, 65536, 1510, 7.464861398, 4.362754821777344
4, 256, 65536, 1520, 7.512452517, 13.362754821777344
4, 256, 65536, 1530, 7.559627098, 22.362754821777344
4, 256, 65536, 1540, 7.608517482, 31.362754821777344
4, 256, 65536, 1550, 7.656430673, 2.3575057983398438
4, 256, 65536, 1560, 7.703472969, 11.357505798339844
4, 256, 65536, 1570, 7.751338109, 20.357505798339844
4, 256, 65536, 1580, 7.797910303, 29.357505798339844
4, 256, 65536, 1590, 7.845798808, 38.357505798339844
4, 256, 65536, 1600, 7.893035685, 9.854209899902344
4, 256, 65536, 1610, 7.940937849, 18.854209899902344
4, 256, 65536, 1620, 7.987840898, 27.854209899902344
4, 256, 65536, 1630, 8.035341271, 36.854209899902344
4, 256, 65536, 1640, 8.082827339, 7.849235534667969
4, 256, 65536, 1650, 8.130383973, 16.84923553466797
4, 256, 65536, 1660, 8.177202653, 25.84923553466797
4, 256, 65536, 1670, 8.224902241, 34.84923553466797
4, 256, 65536, 1680, 8.272553099, 5.843711853027344
4, 256, 65536, 1690, 8.319492537, 14.843711853027344
4, 256, 65536, 1700, 8.366771002, 24.341758728027344
4, 256, 65536, 1710, 8.413985393, 33.341758728027344
4, 256, 65536, 1720, 8.46222156, 4.336235046386719
4, 256, 65536, 1730, 8.508856237, 13.336235046386719
4, 256, 65536, 1740, 8.556732769, 22.33623504638672
4, 256, 65536, 1750, 8.603358387, 31.33623504638672
4, 256, 65536, 1760, 8.651792307, 2.3333511352539062
4, 256, 65536, 1770, 8.698391502, 11.333351135253906
4, 256, 65536, 1780, 8.746049289, 20.333351135253906
4, 256, 65536, 1790, 8.792729732, 29.835304260253906
4, 256, 65536, 1800, 8.840930423, 38.835304260253906
4, 256, 65536, 1810, 8.888662013, 9.824569702148438
4, 256, 65536, 1820, 8.93633226, 18.824569702148438
4, 256, 65536, 1830, 8.983018785, 27.824569702148438
4, 256, 65536, 1840, 9.030758298, 36.82456970214844
4, 256, 65536, 1850, 9.079854499, 8.146011352539062
4, 256, 65536, 1860, 9.127666444, 17.146011352539062
4, 256, 65536, 1870, 9.175238788, 26.146011352539062
4, 256, 65536, 1880, 9.22336523, 35.14601135253906
4, 256, 65536, 1890, 9.271925267, 6.6613922119140625
4, 256, 65536, 1900, 9.319351867, 15.661392211914062
4, 256, 65536, 1910, 9.366646448, 24.661392211914062
4, 256, 65536, 1920, 9.413372754, 33.66139221191406
4, 256, 65536, 1930, 9.462373812, 4.6475830078125
4, 256, 65536, 1940, 9.508951881, 13.6475830078125
4, 256, 65536, 1950, 9.557148692, 22.6475830078125
4, 256, 65536, 1960, 9.603717681, 31.6475830078125
4, 256, 65536, 1970, 9.653565348, 2.6574935913085938
4, 256, 65536, 1980, 9.700487398, 12.159446716308594
4, 256, 65536, 1990, 9.747955396, 21.159446716308594
4, 256, 65536, 2000, 9.795045725, 30.159446716308594
4, 256, 65536, 2010, 9.842925912, 39.159446716308594
4, 256, 65536, 2020, 9.890672042, 10.157524108886719
4, 256, 65536, 2030, 9.937995392, 19.15752410888672
4, 256, 65536, 2040, 9.984940516, 28.15752410888672
4, 256, 65536, 2050, 10.031999861, 37.15752410888672
4, 256, 65536, 2060, 10.080280813, 8.151321411132812
4, 256, 65536, 2070, 10.127269857, 17.649368286132812
4, 256, 65536, 2080, 10.174432553, 26.649368286132812
4, 256, 65536, 2090, 10.221263262, 35.64936828613281
4, 256, 65536, 2100, 10.270096081, 6.642997741699219
4, 256, 65536, 2110, 10.316785081, 15.642997741699219
4, 256, 65536, 2120, 10.364177516, 24.64299774169922
4, 256, 65536, 2130, 10.411012236, 33.64299774169922
4, 256, 65536, 2140, 10.45986459, 4.6357879638671875
4, 256, 65536, 2150, 10.506399615, 13.635787963867188
4, 256, 65536, 2160, 10.554521085, 22.635787963867188
4, 256, 65536, 2170, 10.603062969, 32.13774108886719
4, 256, 65536, 2180, 10.652252853, 3.1033935546875
4, 256, 65536, 2190, 10.69975029, 12.1033935546875
4, 256, 65536, 2200, 10.747644921, 21.1033935546875
4, 256, 65536, 2210, 10.794621814, 30.1033935546875
4, 256, 65536, 2220, 10.842349672, 39.1033935546875
4, 256, 65536, 2230, 10.890316893, 10.123741149902344
4, 256, 65536, 2240, 10.938022771, 19.123741149902344
4, 256, 65536, 2250, 10.98494286, 28.123741149902344
4, 256, 65536, 2260, 11.031585754, 37.621788024902344
4, 256, 65536, 2270, 11.080346661, 8.615081787109375
4, 256, 65536, 2280, 11.127601778, 17.615081787109375
4, 256, 65536, 2290, 11.175307982, 26.615081787109375
4, 256, 65536, 2300, 11.222117716, 35.615081787109375
4, 256, 65536, 2310, 11.271039793, 6.608207702636719
4, 256, 65536, 2320, 11.317643642, 15.608207702636719
4, 256, 65536, 2330, 11.365189704, 24.60820770263672
4, 256, 65536, 2340, 11.41208394, 33.60820770263672
4, 256, 65536, 2350, 11.460657026, 5.10345458984375
4, 256, 65536, 2360, 11.507479173, 14.10345458984375
4, 256, 65536, 2370, 11.555161182, 23.10345458984375
4, 256, 65536, 2380, 11.602162235, 32.10345458984375
4, 256, 65536, 2390, 11.65030502, 3.0963287353515625
4, 256, 65536, 2400, 11.697818974, 12.096328735351562
4, 256, 65536, 2410, 11.744800817, 21.096328735351562
4, 256, 65536, 2420, 11.792287737, 30.096328735351562
4, 256, 65536, 2430, 11.839200067, 39.09632873535156
4, 256, 65536, 2440, 11.887738747, 10.089286804199219
4, 256, 65536, 2450, 11.934469801, 19.58733367919922
4, 256, 65536, 2460, 11.982263071, 28.58733367919922
4, 256, 65536, 2470, 12.028896321, 37.58733367919922
4, 256, 65536, 2480, 12.077813456, 8.580795288085938
4, 256, 65536, 2490, 12.124935293, 17.580795288085938
4, 256, 65536, 2500, 12.172788754, 26.580795288085938
4, 256, 65536, 2510, 12.219786035, 35.58079528808594
4, 256, 65536, 2520, 12.268223446, 6.5743408203125
4, 256, 65536, 2530, 12.315754402, 15.5743408203125
4, 256, 65536, 2540, 12.363988873, 25.0762939453125
4, 256, 65536, 2550, 12.411476464, 34.0762939453125
4, 256, 65536, 2560, 12.459688904, 5.0491485595703125
4, 256, 65536, 2570, 12.506680416, 14.049148559570312
4, 256, 65536, 2580, 12.560375787, 23.049148559570312
4, 256, 65536, 2590, 12.620549764, 32.04914855957031
4, 256, 65536, 2600, 12.671802557, 3.0428924560546875
4, 256, 65536, 2610, 12.720518191, 12.042892456054688
4, 256, 65536, 2620, 12.771097038, 21.042892456054688
4, 256, 65536, 2630, 12.819798874, 30.042892456054688
4, 256, 65536, 2640, 12.868856813, 39.54093933105469
4, 256, 65536, 2650, 12.918328686, 10.534759521484375
4, 256, 65536, 2660, 12.966905839, 19.534759521484375
4, 256, 65536, 2670, 13.014307137, 28.534759521484375
4, 256, 65536, 2680, 13.0621223, 37.534759521484375
4, 256, 65536, 2690, 13.110834708, 8.529190063476562
4, 256, 65536, 2700, 13.158522498, 17.529190063476562
4, 256, 65536, 2710, 13.20644146, 26.529190063476562
4, 256, 65536, 2720, 13.254215139, 35.52919006347656
4, 256, 65536, 2730, 13.30305115, 7.0250396728515625
4, 256, 65536, 2740, 13.350509501, 16.025039672851562
4, 256, 65536, 2750, 13.398680098, 25.025039672851562
4, 256, 65536, 2760, 13.446177728, 34.02503967285156
4, 256, 65536, 2770, 13.495315145, 5.0347137451171875
4, 256, 65536, 2780, 13.542807316, 14.034713745117188
4, 256, 65536, 2790, 13.591314987, 23.034713745117188
4, 256, 65536, 2800, 13.63862971, 32.03471374511719
4, 256, 65536, 2810, 13.687491622, 3.01275634765625
4, 256, 65536, 2820, 13.734461558, 12.51080322265625
4, 256, 65536, 2830, 13.782393901, 21.51080322265625
4, 256, 65536, 2840, 13.829249631, 30.51080322265625
4, 256, 65536, 2850, 13.876799352, 39.51080322265625
4, 256, 65536, 2860, 13.924822501, 10.504547119140625
4, 256, 65536, 2870, 13.972366164, 19.504547119140625
4, 256, 65536, 2880, 14.019340536, 28.504547119140625
4, 256, 65536, 2890, 14.067008613, 37.504547119140625
4, 256, 65536, 2900, 14.115252506, 8.498214721679688
4, 256, 65536, 2910, 14.162893964, 17.498214721679688
4, 256, 65536, 2920, 14.210576967, 27.000167846679688
4, 256, 65536, 2930, 14.257242878, 36.00016784667969
4, 256, 65536, 2940, 14.306106516, 6.9942169189453125
4, 256, 65536, 2950, 14.352472663, 15.994216918945312
4, 256, 65536, 2960, 14.40060867, 24.994216918945312
4, 256, 65536, 2970, 14.448049316, 33.99421691894531
4, 256, 65536, 2980, 14.497137993, 4.999839782714844
4, 256, 65536, 2990, 14.544633201, 13.999839782714844
4, 256, 65536, 3000, 14.593038374, 22.999839782714844
4, 256, 65536, 3010, 14.640472771, 32.497886657714844
4, 256, 65536, 3020, 14.689535133, 3.4806671142578125
4, 256, 65536, 3030, 14.736869657, 12.480667114257812
4, 256, 65536, 3040, 14.784573088, 21.480667114257812
4, 256, 65536, 3050, 14.831972402, 30.480667114257812
4, 256, 65536, 3060, 14.879055278, 39.48066711425781
4, 256, 65536, 3070, 14.927482974, 10.46612548828125
4, 256, 65536, 3080, 14.974413537, 19.46612548828125
4, 256, 65536, 3090, 15.022039585, 28.46612548828125
4, 256, 65536, 3100, 15.069566435, 37.46612548828125
4, 256, 65536, 3110, 15.118851217, 8.962898254394531
4, 256, 65536, 3120, 15.166538566, 17.96289825439453
4, 256, 65536, 3130, 15.214867614, 26.96289825439453
4, 256, 65536, 3140, 15.262234289, 35.96289825439453
4, 256, 65536, 3150, 15.311342633, 6.9661102294921875
4, 256, 65536, 3160, 15.3579224, 15.966110229492188
4, 256, 65536, 3170, 15.406164271, 24.966110229492188
4, 256, 65536, 3180, 15.453524857, 33.96611022949219
4, 256, 65536, 3190, 15.502549717, 4.952880859375
4, 256, 65536, 3200, 15.549418361, 14.450927734375
4, 256, 65536, 3210, 15.597476525, 23.450927734375
4, 256, 65536, 3220, 15.644999317, 32.450927734375
4, 256, 65536, 3230, 15.693763581, 3.4454727172851562
4, 256, 65536, 3240, 15.741450341, 12.445472717285156
4, 256, 65536, 3250, 15.789576794, 21.445472717285156
4, 256, 65536, 3260, 15.837260467, 30.445472717285156
4, 256, 65536, 3270, 15.885386686, 39.445472717285156
4, 256, 65536, 3280, 15.934018584, 10.440361022949219
4, 256, 65536, 3290, 15.981665989, 19.94231414794922
4, 256, 65536, 3300, 16.028834645, 28.94231414794922
4, 256, 65536, 3310, 16.076138378, 37.94231414794922
4, 256, 65536, 3320, 16.124425074, 8.937271118164062
4, 256, 65536, 3330, 16.171872374, 17.937271118164062
4, 256, 65536, 3340, 16.220243244, 26.937271118164062
4, 256, 65536, 3350, 16.26784262, 35.93727111816406
4, 256, 65536, 3360, 16.316896316, 6.928253173828125
4, 256, 65536, 3370, 16.364301577, 15.928253173828125
4, 256, 65536, 3380, 16.412524958, 24.928253173828125
4, 256, 65536, 3390, 16.45995637, 34.426300048828125
4, 256, 65536, 3400, 16.509042551, 5.418731689453125
4, 256, 65536, 3410, 16.556705053, 14.418731689453125
4, 256, 65536, 3420, 16.605813242, 23.418731689453125
4, 256, 65536, 3430, 16.653530484, 32.418731689453125
4, 256, 65536, 3440, 16.702405226, 3.4129791259765625
4, 256, 65536, 3450, 16.749959561, 12.412979125976562
4, 256, 65536, 3460, 16.797940572, 21.412979125976562
4, 256, 65536, 3470, 16.845601752, 30.412979125976562
4, 256, 65536, 3480, 16.89433876, 2.2406692504882812
4, 256, 65536, 3490, 16.942156929, 11.240669250488281
4, 256, 65536, 3500, 16.989825554, 20.24066925048828
4, 256, 65536, 3510, 17.037668159, 29.24066925048828
4, 256, 65536, 3520, 17.08550059, 38.24066925048828
4, 256, 65536, 3530, 17.13487218, 9.25079345703125
4, 256, 65536, 3540, 17.182378762, 18.25079345703125
4, 256, 65536, 3550, 17.230582944, 27.25079345703125
4, 256, 65536, 3560, 17.277979035, 36.25079345703125
4, 256, 65536, 3570, 17.327549896, 7.2394866943359375
4, 256, 65536, 3580, 17.374942077, 16.737533569335938
4, 256, 65536, 3590, 17.423204038, 25.737533569335938
4, 256, 65536, 3600, 17.470658746, 34.73753356933594
4, 256, 65536, 3610, 17.5203568, 5.747779846191406
4, 256, 65536, 3620, 17.567784889, 14.747779846191406
4, 256, 65536, 3630, 17.61617837, 23.747779846191406
4, 256, 65536, 3640, 17.663668579, 32.747779846191406
4, 256, 65536, 3650, 17.713156238, 3.74493408203125
4, 256, 65536, 3660, 17.76065641, 12.74493408203125
4, 256, 65536, 3670, 17.808276955, 22.24688720703125
4, 256, 65536, 3680, 17.855635028, 31.24688720703125
4, 256, 65536, 3690, 17.904399341, 2.241943359375
4, 256, 65536, 3700, 17.951055529, 11.241943359375
4, 256, 65536, 3710, 17.998487562, 20.241943359375
4, 256, 65536, 3720, 18.045359538, 29.241943359375
4, 256, 65536, 3730, 18.09239393, 38.241943359375
4, 256, 65536, 3740, 18.142068273, 9.235069274902344
4, 256, 65536, 3750, 18.1895161, 18.235069274902344
4, 256, 65536, 3760, 18.237746634, 27.733116149902344
4, 256, 65536, 3770, 18.285174999, 36.733116149902344
4, 256, 65536, 3780, 18.334415576, 7.726158142089844
4, 256, 65536, 3790, 18.381128433, 16.726158142089844
4, 256, 65536, 3800, 18.429084672, 25.726158142089844
4, 256, 65536, 3810, 18.475463133, 34.726158142089844
4, 256, 65536, 3820, 18.524407024, 5.719032287597656
4, 256, 65536, 3830, 18.571207071, 14.719032287597656
4, 256, 65536, 3840, 18.619054639, 23.719032287597656
4, 256, 65536, 3850, 18.666988851, 32.719032287597656
4, 256, 65536, 3860, 18.715938065, 4.214447021484375
4, 256, 65536, 3870, 18.763575639, 13.214447021484375
4, 256, 65536, 3880, 18.811418179, 22.214447021484375
4, 256, 65536, 3890, 18.859364601, 31.214447021484375
4, 256, 65536, 3900, 18.90768089, 2.2072372436523438
4, 256, 65536, 3910, 18.954947994, 11.207237243652344
4, 256, 65536, 3920, 19.001610313, 20.207237243652344
4, 256, 65536, 3930, 19.049250954, 29.207237243652344
4, 256, 65536, 3940, 19.095636895, 38.207237243652344
4, 256, 65536, 3950, 19.144271797, 9.698410034179688
4, 256, 65536, 3960, 19.190736685, 18.698410034179688
4, 256, 65536, 3970, 19.238684939, 27.698410034179688
4, 256, 65536, 3980, 19.285474518, 36.69841003417969
4, 256, 65536, 3990, 19.33440703, 7.691535949707031
4, 256, 65536, 4000, 19.381720755, 16.69153594970703
4, 256, 65536, 4010, 19.429956763, 25.69153594970703
4, 256, 65536, 4020, 19.47744449, 34.69153594970703
4, 256, 65536, 4030, 19.526549034, 5.66168212890625
4, 256, 65536, 4040, 19.57439726, 15.16363525390625
4, 256, 65536, 4050, 19.622938547, 24.16363525390625
4, 256, 65536, 4060, 19.671053974, 33.16363525390625
4, 256, 65536, 4070, 19.720274399, 4.157379150390625
4, 256, 65536, 4080, 19.768108639, 13.157379150390625
4, 256, 65536, 4090, 19.816168076, 22.157379150390625
4, 256, 65536, 4100, 19.863948305, 31.157379150390625
4, 256, 65536, 4110, 19.912744152, 2.151123046875
4, 256, 65536, 4120, 19.959645263, 11.151123046875
4, 256, 65536, 4130, 20.006232839, 20.151123046875
4, 256, 65536, 4140, 20.054207082, 29.649169921875
4, 256, 65536, 4150, 20.100645719, 38.649169921875
4, 256, 65536, 4160, 20.149259169, 9.664039611816406
4, 256, 65536, 4170, 20.195731958, 18.664039611816406
4, 256, 65536, 4180, 20.243901393, 27.664039611816406
4, 256, 65536, 4190, 20.291273858, 36.664039611816406
4, 256, 65536, 4200, 20.3402311, 7.6378021240234375
4, 256, 65536, 4210, 20.387599355, 16.637802124023438
4, 256, 65536, 4220, 20.435746255, 25.637802124023438
4, 256, 65536, 4230, 20.483073783, 35.13975524902344
4, 256, 65536, 4240, 20.531634302, 6.1333465576171875
4, 256, 65536, 4250, 20.578684167, 15.133346557617188
4, 256, 65536, 4260, 20.626421613, 24.133346557617188
4, 256, 65536, 4270, 20.673661643, 33.13334655761719
4, 256, 65536, 4280, 20.721724981, 4.1270904541015625
4, 256, 65536, 4290, 20.769661395, 13.127090454101562
4, 256, 65536, 4300, 20.81736557, 22.127090454101562
4, 256, 65536, 4310, 20.865781253, 31.127090454101562
4, 256, 65536, 4320, 20.914223755, 2.1233978271484375
4, 256, 65536, 4330, 20.962443495, 11.621444702148438
4, 256, 65536, 4340, 21.008990887, 20.621444702148438
4, 256, 65536, 4350, 21.056901032, 29.621444702148438
4, 256, 65536, 4360, 21.10418729, 38.62144470214844
4, 256, 65536, 4370, 21.153310803, 9.631874084472656
4, 256, 65536, 4380, 21.199801968, 18.631874084472656
4, 256, 65536, 4390, 21.247795464, 27.631874084472656
4, 256, 65536, 4400, 21.294708355, 36.631874084472656
4, 256, 65536, 4410, 21.343907769, 7.6092376708984375
4, 256, 65536, 4420, 21.391316037, 17.111190795898438
4, 256, 65536, 4430, 21.439580303, 26.111190795898438
4, 256, 65536, 4440, 21.486997701, 35.11119079589844
4, 256, 65536, 4450, 21.535932126, 6.105316162109375
4, 256, 65536, 4460, 21.582916021, 15.105316162109375
4, 256, 65536, 4470, 21.63033953, 24.105316162109375
4, 256, 65536, 4480, 21.678477555, 33.105316162109375
4, 256, 65536, 4490, 21.727417771, 4.099517822265625
4, 256, 65536, 4500, 21.77521907, 13.099517822265625
4, 256, 65536, 4510, 21.822706009, 22.597564697265625
4, 256, 65536, 4520, 21.870965102, 31.597564697265625
4, 256, 65536, 4530, 21.919290632, 2.59130859375
4, 256, 65536, 4540, 21.967673298, 11.59130859375
4, 256, 65536, 4550, 22.015032849, 20.59130859375
4, 256, 65536, 4560, 22.063265615, 29.59130859375
4, 256, 65536, 4570, 22.110619831, 38.59130859375
4, 256, 65536, 4580, 22.159581756, 9.585433959960938
4, 256, 65536, 4590, 22.207092345, 18.585433959960938
4, 256, 65536, 4600, 22.255363996, 27.585433959960938
4, 256, 65536, 4610, 22.302892398, 37.08738708496094
4, 256, 65536, 4620, 22.353277409, 8.080902099609375
4, 256, 65536, 4630, 22.4008626, 17.080902099609375
4, 256, 65536, 4640, 22.450520574, 26.080902099609375
4, 256, 65536, 4650, 22.498165142, 35.080902099609375
4, 256, 65536, 4660, 22.547263998, 6.074951171875
4, 256, 65536, 4670, 22.595919356, 15.074951171875
4, 256, 65536, 4680, 22.644188178, 24.074951171875
4, 256, 65536, 4690, 22.691977929, 33.074951171875
4, 256, 65536, 4700, 22.741163162, 4.5668182373046875
4, 256, 65536, 4710, 22.788749769, 13.566818237304688
4, 256, 65536, 4720, 22.836456825, 22.566818237304688
4, 256, 65536, 4730, 22.884445182, 31.566818237304688
4, 256, 65536, 4740, 22.932624344, 2.5529632568359375
4, 256, 65536, 4750, 22.980323867, 11.552963256835938
4, 256, 65536, 4760, 23.026773553, 20.552963256835938
4, 256, 65536, 4770, 23.074908929, 29.552963256835938
4, 256, 65536, 4780, 23.121636151, 38.55296325683594
4, 256, 65536, 4790, 23.170831222, 9.547576904296875
4, 256, 65536, 4800, 23.217510598, 19.049530029296875
4, 256, 65536, 4810, 23.265581376, 28.049530029296875
4, 256, 65536, 4820, 23.312137479, 37.049530029296875
4, 256, 65536, 4830, 23.361015329, 8.044212341308594
