steps, time(s), memory(MB)
0, 3.9867E-5, 1.0867080688476562
1000, 0.13946804, 10.025955200195312
2000, 0.246329943, 17.527908325195312
3000, 0.341865078, 25.527908325195312
4000, 0.437556479, 33.02595520019531
5000, 0.539642864, 40.52790832519531
6000, 0.635549358, 37.02595520019531
7000, 0.732173042, 33.52836608886719
8000, 0.828028198, 30.528366088867188
9000, 0.923150602, 27.02838134765625
10000, 1.018190451, 23.534744262695312
11000, 1.113437483, 20.032791137695312
12000, 1.209284744, 16.534744262695312
13000, 1.304796928, 13.032791137695312
14000, 1.400190491, 10.034759521484375
15000, 1.495858382, 6.536712646484375
16000, 1.591189751, 3.0327911376953125
17000, 1.686812223, 49.53474426269531
18000, 1.782916483, 46.03521728515625
19000, 1.87831672, 43.03961181640625
20000, 1.97391151, 39.54400634765625
21000, 2.069227654, 36.04646301269531
22000, 2.164823861, 32.55085754394531
23000, 2.26211063, 29.051345825195312
24000, 2.358762205, 26.05181884765625
25000, 2.454616562, 22.55816650390625
26000, 2.551607436, 19.05865478515625
27000, 2.647906079, 15.565017700195312
28000, 2.743985533, 12.067474365234375
29000, 2.829268089, 8.067947387695312
30000, 2.924222352, 4.5723419189453125
31000, 3.020830606, 1.576751708984375
32000, 3.118959549, 48.074798583984375
33000, 3.219070293, 44.579193115234375
34000, 3.318831385, 41.07771301269531
35000, 3.418384348, 37.58013916015625
36000, 3.517981687, 34.58650207519531
37000, 3.617803252, 31.08697509765625
38000, 3.71861833, 27.59136962890625
39000, 3.820091212, 24.093826293945312
40000, 3.921214835, 20.598220825195312
41000, 4.02189623, 17.602615356445312
42000, 4.109607476, 13.60308837890625
43000, 4.164362215, 9.10357666015625
44000, 4.218918914, 4.10601806640625
45000, 4.272793192, 49.60797119140625
46000, 4.327188381, 44.614349365234375
47000, 4.381741713, 40.11090087890625
48000, 4.436381038, 35.11334228515625
49000, 4.491154871, 30.61773681640625
50000, 4.545971542, 26.11822509765625
51000, 4.60104401, 21.122634887695312
52000, 4.656064684, 16.628997802734375
53000, 4.71088034, 11.629470825195312
54000, 4.76580452, 7.1299591064453125
55000, 4.820561268, 2.6343536376953125
56000, 4.874474354, 47.63435363769531
57000, 4.929034288, 43.13484191894531
58000, 4.983707566, 38.13531494140625
59000, 5.038191024, 33.64167785644531
60000, 5.092772777, 29.144134521484375
61000, 5.147607751, 24.14263916015625
62000, 5.202390801, 19.649002075195312
63000, 5.25707695, 14.64947509765625
64000, 5.31209544, 10.151931762695312
65000, 5.367197102, 5.65435791015625
66000, 5.421639764, 50.65435791015625
67000, 5.476561934, 46.15681457519531
68000, 5.531537654, 41.161224365234375
69000, 5.585751781, 36.66168212890625
70000, 5.639005401, 32.16217041015625
71000, 5.692754371, 27.166580200195312
72000, 5.747428296, 22.67095947265625
73000, 5.800503868, 17.677337646484375
74000, 5.853384107, 13.17388916015625
75000, 5.906192803, 8.178298950195312
76000, 5.959264484, 3.68072509765625
77000, 6.011443713, 49.17877197265625
78000, 6.064242682, 44.18318176269531
79000, 6.118188115, 39.68560791015625
80000, 6.171277762, 34.69000244140625
81000, 6.225377795, 30.194427490234375
82000, 6.278701894, 25.698822021484375
83000, 6.331706131, 20.69927978515625
84000, 6.384786759, 16.19976806640625
85000, 6.437946983, 11.204177856445312
86000, 6.490603439, 6.70855712890625
87000, 6.543819704, 2.212982177734375
88000, 6.595877254, 47.212982177734375
89000, 6.649114909, 42.717376708984375
90000, 6.702948256, 37.71588134765625
91000, 6.756924291, 33.21833801269531
92000, 6.809908017, 28.722732543945312
93000, 6.863200066, 23.72320556640625
94000, 6.916368478, 19.227615356445312
95000, 6.969446353, 14.230056762695312
96000, 7.022588391, 9.736419677734375
97000, 7.075319041, 5.23297119140625
98000, 7.127739279, 50.23297119140625
99000, 7.180620848, 45.73736572265625
100000, 7.234751979, 40.74177551269531
101000, 7.28757455, 36.24226379394531
102000, 7.340795249, 31.246673583984375
103000, 7.393721555, 26.749099731445312
104000, 7.446768875, 22.24761962890625
105000, 7.499932417, 17.252029418945312
106000, 7.553384512, 12.756423950195312
107000, 7.607195334, 7.7608184814453125
108000, 7.660204843, 3.25933837890625
109000, 7.712583506, 48.76129150390625
110000, 7.766560974, 43.767669677734375
111000, 7.819922592, 39.268157958984375
112000, 7.872823755, 34.26861572265625
113000, 7.926070968, 29.77301025390625
114000, 7.97926915, 25.27349853515625
115000, 8.032201733, 20.27789306640625
116000, 8.085175441, 15.786224365234375
117000, 8.138305497, 10.786697387695312
118000, 8.191508313, 6.28521728515625
119000, 8.245765707, 1.7915802001953125
120000, 8.297813724, 46.79158020019531
121000, 8.35094746, 42.29206848144531
122000, 8.403913998, 37.29254150390625
123000, 8.457091151, 32.79890441894531
124000, 8.509972524, 28.301361083984375
125000, 8.563121909, 23.303802490234375
126000, 8.61619362, 18.802291870117188
127000, 8.668990784, 13.80670166015625
128000, 8.72260123, 9.30718994140625
129000, 8.77647205, 4.30963134765625
130000, 8.828626302, 49.81158447265625
131000, 8.881439531, 45.316009521484375
132000, 8.934514141, 40.318450927734375
133000, 8.987309523, 35.82087707519531
134000, 9.040275396, 30.823318481445312
135000, 9.093731676, 26.323806762695312
136000, 9.147258511, 21.828201293945312
137000, 9.201093694, 16.83062744140625
138000, 9.255387728, 12.335052490234375
139000, 9.308126336, 7.3355255126953125
140000, 9.360774425, 2.8359832763671875
141000, 9.412898866, 48.33403015136719
142000, 9.465847658, 43.33843994140625
143000, 9.518833443, 38.84283447265625
144000, 9.572341306, 33.84919738769531
145000, 9.625374226, 29.351654052734375
146000, 9.677916983, 24.854080200195312
147000, 9.732277667, 19.85455322265625
148000, 9.785906972, 15.357009887695312
149000, 9.838828399, 10.359451293945312
150000, 9.891770529, 5.8657989501953125
151000, 9.94373882, 51.36384582519531
