#tm, #states, #transitions, steps, time(s), memory(MB)
2, 16, 256, 100, 0.077517147, 3.2440948486328125
3, 64, 4096, 100, 0.174487967, 3.28387451171875
4, 256, 65536, 100, 0.728142591, 17.340744018554688
5, 1024, 1048576, 100, 3.121248844, 8.8414306640625
6, 4096, 16777216, 100, 12.872880029, 80.14759826660156
7, 16384, 268435456, 100, 58.630755753, 95.94166564941406
